Area_name,STCOU,PST015171F,PST015171D,PST015171N1,PST015171N2,PST015172F,PST015172D,PST015172N1,PST015172N2,PST015173F,PST015173D,PST015173N1,PST015173N2,PST015174F,PST015174D,PST015174N1,PST015174N2,PST015175F,PST015175D,PST015175N1,PST015175N2,PST015176F,PST015176D,PST015176N1,PST015176N2,PST015177F,PST015177D,PST015177N1,PST015177N2,PST015178F,PST015178D,PST015178N1,PST015178N2,PST015179F,PST015179D,PST015179N1,PST015179N2,PST025181F,PST025181D,PST025181N1,PST025181N2
"Kenai Peninsula, AK",2122,0,16483,0,0,0,16684,0,0,0,15918,0,0,0,16089,0,0,0,18261,0,0,0,19851,0,0,0,21437,0,0,0,22570,0,0,0,23523,0,0,0,27097,0,0
"Ketchikan Gateway, AK",2130,0,10576,0,0,0,10493,0,0,0,10654,0,0,0,11016,0,0,0,11520,0,0,0,11402,0,0,0,11340,0,0,0,11288,0,0,0,11130,0,0,0,12133,0,0
"Kodiak Island, AK",2150,0,9445,0,0,0,9195,0,0,0,8223,0,0,0,8686,0,0,0,9153,0,0,0,9238,0,0,0,9197,0,0,0,9158,0,0,0,9432,0,0,0,10250,0,0
"Lake and Peninsula, AK",2164,2,0,5081,0,2,0,5081,0,2,0,5081,0,2,0,5081,0,2,0,5081,0,2,0,5081,0,2,0,5081,0,2,0,5081,0,2,0,5081,0,2,0,5081,0
"Matanuska-Susitna, AK",2170,0,7256,0,0,0,7807,0,0,0,8415,0,0,0,8969,0,0,0,10201,0,0,0,11631,0,0,0,12677,0,0,0,14431,0,0,0,16206,0,0,0,18862,0,0
"Nome, AK",2180,0,5818,0,0,0,5864,0,0,0,5972,0,0,0,6215,0,0,0,6553,0,0,0,6779,0,0,0,6704,0,0,0,6708,0,0,0,6608,0,0,0,6690,0,0
"North Slope, AK",2185,0,2719,0,0,0,2604,0,0,0,2673,0,0,0,3466,0,0,0,3511,0,0,0,3865,0,0,0,3775,0,0,0,3713,0,0,0,3798,0,0,0,4400,0,0
"Northwest Arctic, AK",2188,0,4473,0,0,0,4473,0,0,0,4835,0,0,0,4469,0,0,0,4865,0,0,0,4760,0,0,0,4751,0,0,0,4778,0,0,0,4843,0,0,0,4715,0,0
"Petersburg, AK",2195,1,5678,5090,0,1,5483,5090,0,1,5669,5090,0,1,6082,5090,0,1,6441,5090,0,1,6440,5090,0,1,6237,5090,0,1,6317,5090,0,1,6146,5090,0,1,6582,5090,0
"Prince of Wales-Hyder, AK",2198,0,3699,0,0,0,3608,0,0,0,3879,0,0,0,4182,0,0,0,4244,0,0,0,4385,0,0,0,4202,0,0,0,4126,0,0,0,4000,0,0,0,4288,0,0
"Sitka, AK",2220,0,6424,0,0,0,6215,0,0,0,6831,0,0,0,6870,0,0,0,6805,0,0,0,7236,0,0,0,7568,0,0,0,7883,0,0,0,7652,0,0,0,7978,0,0
"Skagway, AK",2230,2,0,5084,0,2,0,5084,0,2,0,5084,0,2,0,5084,0,2,0,5084,0,2,0,5084,0,2,0,5084,0,2,0,5084,0,2,0,5084,0,2,0,5084,0
"Southeast Fairbanks, AK",2240,0,4245,0,0,0,4377,0,0,0,4606,0,0,0,4537,0,0,0,4683,0,0,0,5191,0,0,0,5134,0,0,0,5158,0,0,0,5469,0,0,0,6038,0,0
"Valdez-Cordova, AK",2261,0,5357,0,0,0,5361,0,0,0,5348,0,0,0,5508,0,0,0,7097,0,0,0,9668,0,0,0,9672,0,0,0,9090,0,0,0,8682,0,0,0,8947,0,0
"Wade Hampton, AK",2270,0,3940,0,0,0,4074,0,0,0,4289,0,0,0,4469,0,0,0,4666,0,0,0,4666,0,0,0,4656,0,0,0,4656,0,0,0,4686,0,0,0,4569,0,0
"Wrangell, AK",2275,2,0,5090,0,2,0,5090,0,2,0,5090,0,2,0,5090,0,2,0,5090,0,2,0,5090,0,2,0,5090,0,2,0,5090,0,2,0,5090,0,2,0,5090,0
"Yakutat, AK",2282,2,0,5084,0,2,0,5084,0,2,0,5084,0,2,0,5084,0,2,0,5084,0,2,0,5084,0,2,0,5084,0,2,0,5084,0,2,0,5084,0,2,0,5084,0
"Yukon-Koyukuk, AK",2290,1,0,5082,0,1,0,5082,0,1,0,5082,0,1,0,5082,0,1,0,5082,0,1,0,5082,0,1,0,5082,0,1,0,5082,0,1,0,5082,0,1,7841,5082,0
ARIZONA,4000,0,1896108,0,0,0,2008847,0,0,0,2125281,0,0,0,2224342,0,0,0,2286348,0,0,0,2347976,0,0,0,2427310,0,0,0,2517852,0,0,0,2638582,0,0,0,2810110,0,0
"Apache, AZ",4001,0,35537,0,0,0,37048,0,0,0,39525,0,0,0,40271,0,0,0,42907,0,0,0,44294,0,0,0,48487,0,0,0,50682,0,0,0,52122,0,0,0,51203,0,0
"Cochise, AZ",4003,0,67149,0,0,0,70938,0,0,0,74558,0,0,0,76165,0,0,0,76922,0,0,0,78946,0,0,0,80688,0,0,0,83160,0,0,0,86268,0,0,0,88040,0,0
"Coconino, AZ",4005,0,53330,0,0,0,58203,0,0,0,61654,0,0,0,64831,0,0,0,69825,0,0,0,66403,0,0,0,68939,0,0,0,70815,0,0,0,73357,0,0,0,77790,0,0
"Gila, AZ",4007,0,30973,0,0,0,31217,0,0,0,32282,0,0,0,32993,0,0,0,32536,0,0,0,33884,0,0,0,34300,0,0,0,35643,0,0,0,36471,0,0,0,38018,0,0
"Graham, AZ",4009,0,17452,0,0,0,17577,0,0,0,18682,0,0,0,19959,0,0,0,19721,0,0,0,20897,0,0,0,21045,0,0,0,20675,0,0,0,21251,0,0,0,23132,0,0
"Greenlee, AZ",4011,0,11171,0,0,0,11236,0,0,0,11610,0,0,0,12353,0,0,0,12159,0,0,0,11919,0,0,0,11859,0,0,0,12065,0,0,0,12220,0,0,0,11479,0,0
"La Paz, AZ",4012,2,0,5071,0,2,0,5071,0,2,0,5071,0,2,0,5071,0,2,0,5071,0,2,0,5071,0,2,0,5071,0,2,0,5071,0,2,0,5071,0,2,0,5071,0
"Maricopa, AZ",4013,0,1026415,0,0,0,1087205,0,0,0,1156747,0,0,0,1217412,0,0,0,1253865,0,0,0,1280009,0,0,0,1329832,0,0,0,1388886,0,0,0,1456848,0,0,0,1566039,0,0
"Mohave, AZ",4015,0,28736,0,0,0,31084,0,0,0,34030,0,0,0,36572,0,0,0,39388,0,0,0,42458,0,0,0,43312,0,0,0,46017,0,0,0,51783,0,0,0,58605,0,0
"Navajo, AZ",4017,0,51231,0,0,0,52356,0,0,0,53573,0,0,0,56516,0,0,0,58750,0,0,0,61039,0,0,0,60804,0,0,0,62961,0,0,0,66410,0,0,0,66834,0,0
"Pima, AZ",4019,0,380253,0,0,0,407513,0,0,0,428557,0,0,0,443739,0,0,0,459737,0,0,0,471594,0,0,0,483483,0,0,0,497686,0,0,0,523340,0,0,0,552630,0,0
"Pinal, AZ",4021,0,73798,0,0,0,76759,0,0,0,80915,0,0,0,84538,0,0,0,83811,0,0,0,86408,0,0,0,87094,0,0,0,87593,0,0,0,89495,0,0,0,92955,0,0
"Santa Cruz, AZ",4023,0,14799,0,0,0,15689,0,0,0,16505,0,0,0,17355,0,0,0,17094,0,0,0,17895,0,0,0,18265,0,0,0,18605,0,0,0,19657,0,0,0,20672,0,0
"Yavapai, AZ",4025,0,40403,0,0,0,44864,0,0,0,47951,0,0,0,50233,0,0,0,50194,0,0,0,55746,0,0,0,59742,0,0,0,62377,0,0,0,65842,0,0,0,70882,0,0
"Yuma, AZ",4027,1,64853,5071,0,1,67150,5071,0,1,68685,5071,0,1,71396,5071,0,1,69434,5071,0,1,76476,5071,0,1,79454,5071,0,1,80680,5071,0,1,83512,5071,0,1,91831,5071,0
ARKANSAS,5000,0,1972028,0,0,0,2018116,0,0,0,2058491,0,0,0,2100385,0,0,0,2158291,0,0,0,2168688,0,0,0,2207228,0,0,0,2241019,0,0,0,2269115,0,0,0,2293196,0,0
"Arkansas, AR",5001,0,23328,0,0,0,23170,0,0,0,23590,0,0,0,23695,0,0,0,23874,0,0,0,24218,0,0,0,23869,0,0,0,24425,0,0,0,24126,0,0,0,24206,0,0
"Ashley, AR",5003,0,25440,0,0,0,25642,0,0,0,25481,0,0,0,25478,0,0,0,25832,0,0,0,26164,0,0,0,26625,0,0,0,26946,0,0,0,26748,0,0,0,26826,0,0
"Baxter, AR",5005,0,16578,0,0,0,18160,0,0,0,19884,0,0,0,21335,0,0,0,22746,0,0,0,24472,0,0,0,26097,0,0,0,26471,0,0,0,27093,0,0,0,27715,0,0
"Benton, AR",5007,0,53448,0,0,0,57210,0,0,0,59611,0,0,0,62270,0,0,0,63174,0,0,0,66689,0,0,0,70713,0,0,0,73490,0,0,0,76544,0,0,0,79238,0,0
"Boone, AR",5009,0,19256,0,0,0,20174,0,0,0,20984,0,0,0,21635,0,0,0,22771,0,0,0,23039,0,0,0,23652,0,0,0,24267,0,0,0,25395,0,0,0,26269,0,0
"Bradley, AR",5011,0,13082,0,0,0,13268,0,0,0,13292,0,0,0,13229,0,0,0,13277,0,0,0,13708,0,0,0,13757,0,0,0,13980,0,0,0,14036,0,0,0,13583,0,0
"Calhoun, AR",5013,0,5547,0,0,0,5540,0,0,0,5573,0,0,0,5676,0,0,0,5906,0,0,0,5723,0,0,0,5707,0,0,0,5830,0,0,0,6030,0,0,0,6040,0,0
"Carroll, AR",5015,0,12551,0,0,0,13311,0,0,0,13835,0,0,0,14360,0,0,0,14570,0,0,0,14996,0,0,0,15217,0,0,0,15460,0,0,0,15595,0,0,0,16308,0,0
"Chicot, AR",5017,0,17757,0,0,0,17206,0,0,0,18025,0,0,0,18237,0,0,0,18043,0,0,0,18016,0,0,0,17798,0,0,0,17928,0,0,0,18042,0,0,0,17863,0,0
"Clark, AR",5019,0,21884,0,0,0,21563,0,0,0,22187,0,0,0,21746,0,0,0,22969,0,0,0,22844,0,0,0,23079,0,0,0,23083,0,0,0,23631,0,0,0,23230,0,0
"Clay, AR",5021,0,19733,0,0,0,20075,0,0,0,20246,0,0,0,20238,0,0,0,20615,0,0,0,21155,0,0,0,20972,0,0,0,20916,0,0,0,21165,0,0,0,20211,0,0
"Cleburne, AR",5023,0,11072,0,0,0,11900,0,0,0,12802,0,0,0,13478,0,0,0,14658,0,0,0,14926,0,0,0,15751,0,0,0,16213,0,0,0,16714,0,0,0,16906,0,0
"Cleveland, AR",5025,0,6405,0,0,0,7256,0,0,0,7034,0,0,0,7171,0,0,0,7187,0,0,0,7165,0,0,0,7304,0,0,0,7476,0,0,0,7729,0,0,0,7948,0,0
"Columbia, AR",5027,0,26876,0,0,0,26311,0,0,0,25805,0,0,0,25905,0,0,0,25982,0,0,0,25842,0,0,0,26058,0,0,0,26443,0,0,0,26316,0,0,0,26791,0,0
"Conway, AR",5029,0,16988,0,0,0,17225,0,0,0,17600,0,0,0,18088,0,0,0,18421,0,0,0,18971,0,0,0,18970,0,0,0,19074,0,0,0,19372,0,0,0,19336,0,0
"Craighead, AR",5031,0,55259,0,0,0,56408,0,0,0,57493,0,0,0,57991,0,0,0,58736,0,0,0,60564,0,0,0,61638,0,0,0,62740,0,0,0,63339,0,0,0,63428,0,0
"Crawford, AR",5033,0,27225,0,0,0,28363,0,0,0,28717,0,0,0,29985,0,0,0,30806,0,0,0,32274,0,0,0,34452,0,0,0,35575,0,0,0,36391,0,0,0,37072,0,0
"Crittenden, AR",5035,0,47168,0,0,0,47736,0,0,0,49585,0,0,0,49174,0,0,0,49336,0,0,0,48745,0,0,0,48441,0,0,0,48237,0,0,0,49181,0,0,0,49391,0,0
"Cross, AR",5037,0,19895,0,0,0,19611,0,0,0,19969,0,0,0,20145,0,0,0,20798,0,0,0,20638,0,0,0,20827,0,0,0,21006,0,0,0,20932,0,0,0,20511,0,0
"Dallas, AR",5039,0,10392,0,0,0,10437,0,0,0,10485,0,0,0,10377,0,0,0,10419,0,0,0,10412,0,0,0,10485,0,0,0,10518,0,0,0,10625,0,0,0,10482,0,0
"Desha, AR",5041,0,18837,0,0,0,18828,0,0,0,18714,0,0,0,18531,0,0,0,18612,0,0,0,18699,0,0,0,19149,0,0,0,20057,0,0,0,19813,0,0,0,19532,0,0
"Drew, AR",5043,0,15072,0,0,0,15734,0,0,0,15995,0,0,0,16489,0,0,0,16537,0,0,0,17067,0,0,0,17452,0,0,0,17858,0,0,0,18162,0,0,0,17962,0,0
"Faulkner, AR",5045,0,33405,0,0,0,34448,0,0,0,36529,0,0,0,38629,0,0,0,39050,0,0,0,40082,0,0,0,41937,0,0,0,43556,0,0,0,45171,0,0,0,46865,0,0
"Franklin, AR",5047,0,11411,0,0,0,11912,0,0,0,12272,0,0,0,12652,0,0,0,13415,0,0,0,13327,0,0,0,13731,0,0,0,14204,0,0,0,14646,0,0,0,14641,0,0
"Fulton, AR",5049,0,8517,0,0,0,8582,0,0,0,8855,0,0,0,9097,0,0,0,9357,0,0,0,9769,0,0,0,9822,0,0,0,9825,0,0,0,9834,0,0,0,9951,0,0
"Garland, AR",5051,0,57206,0,0,0,59205,0,0,0,61346,0,0,0,63690,0,0,0,64057,0,0,0,65727,0,0,0,67519,0,0,0,68494,0,0,0,70025,0,0,0,70444,0,0
"Grant, AR",5053,0,10329,0,0,0,11101,0,0,0,11258,0,0,0,11848,0,0,0,12042,0,0,0,12161,0,0,0,12427,0,0,0,12779,0,0,0,12894,0,0,0,12998,0,0
"Greene, AR",5055,0,25987,0,0,0,27028,0,0,0,27848,0,0,0,28439,0,0,0,28487,0,0,0,29296,0,0,0,30071,0,0,0,30681,0,0,0,31158,0,0,0,30630,0,0
"Hempstead, AR",5057,0,19947,0,0,0,20265,0,0,0,20857,0,0,0,21190,0,0,0,21368,0,0,0,21824,0,0,0,22309,0,0,0,22658,0,0,0,23154,0,0,0,23365,0,0
"Hot Spring, AR",5059,0,22338,0,0,0,23297,0,0,0,23812,0,0,0,24348,0,0,0,25400,0,0,0,25132,0,0,0,25507,0,0,0,26073,0,0,0,26677,0,0,0,26676,0,0
"Howard, AR",5061,0,12010,0,0,0,12821,0,0,0,12871,0,0,0,12903,0,0,0,12966,0,0,0,12986,0,0,0,13155,0,0,0,13195,0,0,0,13395,0,0,0,13473,0,0
"Independence, AR",5063,0,23752,0,0,0,24504,0,0,0,24621,0,0,0,24770,0,0,0,24816,0,0,0,25963,0,0,0,27392,0,0,0,28479,0,0,0,28958,0,0,0,30772,0,0
"Izard, AR",5065,0,7896,0,0,0,8636,0,0,0,9087,0,0,0,9429,0,0,0,9725,0,0,0,9933,0,0,0,10114,0,0,0,10059,0,0,0,10438,0,0,0,10778,0,0
"Jackson, AR",5067,0,21475,0,0,0,21721,0,0,0,21807,0,0,0,21927,0,0,0,21531,0,0,0,22032,0,0,0,22016,0,0,0,21960,0,0,0,21894,0,0,0,21330,0,0
"Jefferson, AR",5069,0,84464,0,0,0,84860,0,0,0,84792,0,0,0,85378,0,0,0,84856,0,0,0,85648,0,0,0,86200,0,0,0,87956,0,0,0,89518,0,0,0,90543,0,0
"Johnson, AR",5071,0,14118,0,0,0,14724,0,0,0,15304,0,0,0,15969,0,0,0,15718,0,0,0,16360,0,0,0,16880,0,0,0,17479,0,0,0,17489,0,0,0,17731,0,0
"Lafayette, AR",5073,0,10004,0,0,0,9722,0,0,0,9918,0,0,0,9830,0,0,0,9953,0,0,0,10064,0,0,0,10171,0,0,0,10350,0,0,0,10242,0,0,0,10173,0,0
"Lawrence, AR",5075,0,16759,0,0,0,17325,0,0,0,17490,0,0,0,17783,0,0,0,18034,0,0,0,18460,0,0,0,18360,0,0,0,18393,0,0,0,18235,0,0,0,18606,0,0
"Lee, AR",5077,0,17972,0,0,0,17737,0,0,0,16960,0,0,0,16756,0,0,0,17070,0,0,0,16976,0,0,0,16690,0,0,0,16267,0,0,0,15762,0,0,0,15552,0,0
"Lincoln, AR",5079,0,12848,0,0,0,12770,0,0,0,12403,0,0,0,12700,0,0,0,13291,0,0,0,13259,0,0,0,13107,0,0,0,13086,0,0,0,13306,0,0,0,13397,0,0
"Little River, AR",5081,0,12146,0,0,0,11829,0,0,0,12160,0,0,0,12268,0,0,0,12717,0,0,0,12865,0,0,0,13263,0,0,0,13517,0,0,0,14535,0,0,0,14018,0,0
"Logan, AR",5083,0,17166,0,0,0,17797,0,0,0,18312,0,0,0,18701,0,0,0,19119,0,0,0,19422,0,0,0,19550,0,0,0,19982,0,0,0,20099,0,0,0,20226,0,0
"Lonoke, AR",5085,0,26443,0,0,0,27321,0,0,0,29293,0,0,0,30067,0,0,0,30871,0,0,0,31828,0,0,0,32148,0,0,0,33649,0,0,0,34251,0,0,0,34722,0,0
"Madison, AR",5087,0,9504,0,0,0,9663,0,0,0,9772,0,0,0,9768,0,0,0,10213,0,0,0,10566,0,0,0,10674,0,0,0,10775,0,0,0,10890,0,0,0,11332,0,0
"Marion, AR",5089,0,7539,0,0,0,8051,0,0,0,8524,0,0,0,8909,0,0,0,9276,0,0,0,10002,0,0,0,10825,0,0,0,11198,0,0,0,11366,0,0,0,11399,0,0
"Miller, AR",5091,0,34538,0,0,0,34879,0,0,0,34966,0,0,0,35137,0,0,0,36383,0,0,0,36601,0,0,0,36548,0,0,0,36442,0,0,0,37382,0,0,0,38199,0,0
"Mississippi, AR",5093,0,61575,0,0,0,61503,0,0,0,60144,0,0,0,60654,0,0,0,62502,0,0,0,61122,0,0,0,61021,0,0,0,61487,0,0,0,60476,0,0,0,59049,0,0
"Monroe, AR",5095,0,15079,0,0,0,14712,0,0,0,14663,0,0,0,14223,0,0,0,14662,0,0,0,14523,0,0,0,14505,0,0,0,14343,0,0,0,14174,0,0,0,13762,0,0
"Montgomery, AR",5097,0,5690,0,0,0,6184,0,0,0,6449,0,0,0,6779,0,0,0,7129,0,0,0,7332,0,0,0,7438,0,0,0,7409,0,0,0,7611,0,0,0,7615,0,0
"Nevada, AR",5099,0,10223,0,0,0,10559,0,0,0,10712,0,0,0,10617,0,0,0,10657,0,0,0,10629,0,0,0,10871,0,0,0,11054,0,0,0,11289,0,0,0,11072,0,0
"Newton, AR",5101,0,5954,0,0,0,6367,0,0,0,6592,0,0,0,6724,0,0,0,6958,0,0,0,7233,0,0,0,7454,0,0,0,7500,0,0,0,7681,0,0,0,7683,0,0
"Ouachita, AR",5103,0,30219,0,0,0,30320,0,0,0,30492,0,0,0,30296,0,0,0,30350,0,0,0,30355,0,0,0,30235,0,0,0,30327,0,0,0,30438,0,0,0,30748,0,0
"Perry, AR",5105,0,5929,0,0,0,6286,0,0,0,6422,0,0,0,6611,0,0,0,6833,0,0,0,6944,0,0,0,7286,0,0,0,7292,0,0,0,7544,0,0,0,7376,0,0
"Phillips, AR",5107,0,39030,0,0,0,38222,0,0,0,37746,0,0,0,37272,0,0,0,37630,0,0,0,37003,0,0,0,36431,0,0,0,36375,0,0,0,35531,0,0,0,34247,0,0
"Pike, AR",5109,0,9317,0,0,0,9470,0,0,0,9548,0,0,0,9672,0,0,0,9771,0,0,0,9590,0,0,0,9671,0,0,0,9947,0,0,0,10365,0,0,0,10308,0,0
"Poinsett, AR",5111,0,27234,0,0,0,27288,0,0,0,27458,0,0,0,27741,0,0,0,27595,0,0,0,27635,0,0,0,28004,0,0,0,27531,0,0,0,27495,0,0,0,26668,0,0
"Polk, AR",5113,0,14253,0,0,0,14457,0,0,0,15005,0,0,0,15243,0,0,0,15846,0,0,0,16405,0,0,0,17320,0,0,0,17356,0,0,0,17133,0,0,0,17256,0,0
"Pope, AR",5115,0,30579,0,0,0,32276,0,0,0,33357,0,0,0,34099,0,0,0,34868,0,0,0,35381,0,0,0,36326,0,0,0,37377,0,0,0,37966,0,0,0,40037,0,0
"Prairie, AR",5117,0,10626,0,0,0,10528,0,0,0,10599,0,0,0,10496,0,0,0,10808,0,0,0,10568,0,0,0,10442,0,0,0,10256,0,0,0,10035,0,0,0,10081,0,0
"Pulaski, AR",5119,0,294958,0,0,0,302620,0,0,0,308608,0,0,0,318645,0,0,0,320924,0,0,0,325792,0,0,0,328885,0,0,0,332056,0,0,0,333810,0,0,0,342506,0,0
"Randolph, AR",5121,0,13011,0,0,0,13420,0,0,0,14148,0,0,0,14930,0,0,0,15865,0,0,0,16025,0,0,0,16223,0,0,0,16537,0,0,0,16710,0,0,0,16566,0,0
"St. Francis, AR",5123,0,30091,0,0,0,30855,0,0,0,31192,0,0,0,31008,0,0,0,31102,0,0,0,31212,0,0,0,31395,0,0,0,31515,0,0,0,30966,0,0,0,30838,0,0
"Saline, AR",5125,0,39430,0,0,0,40155,0,0,0,41973,0,0,0,44389,0,0,0,45061,0,0,0,46211,0,0,0,48214,0,0,0,50067,0,0,0,51738,0,0,0,54032,0,0
"Scott, AR",5127,0,8894,0,0,0,9072,0,0,0,9247,0,0,0,9289,0,0,0,9568,0,0,0,9511,0,0,0,9639,0,0,0,9346,0,0,0,9535,0,0,0,9636,0,0
"Searcy, AR",5129,0,8090,0,0,0,8029,0,0,0,8116,0,0,0,8193,0,0,0,8498,0,0,0,8780,0,0,0,9076,0,0,0,8817,0,0,0,8864,0,0,0,8720,0,0
"Sebastian, AR",5131,0,81932,0,0,0,83812,0,0,0,84728,0,0,0,86733,0,0,0,112722,0,0,0,90586,0,0,0,92768,0,0,0,94252,0,0,0,94433,0,0,0,95914,0,0
"Sevier, AR",5133,0,11778,0,0,0,12570,0,0,0,12618,0,0,0,12892,0,0,0,13225,0,0,0,13267,0,0,0,13279,0,0,0,13435,0,0,0,13768,0,0,0,14039,0,0
"Sharp, AR",5135,0,8884,0,0,0,9787,0,0,0,10362,0,0,0,10886,0,0,0,11381,0,0,0,12347,0,0,0,13031,0,0,0,13518,0,0,0,14263,0,0,0,14701,0,0
"Stone, AR",5137,0,7155,0,0,0,7271,0,0,0,7555,0,0,0,7565,0,0,0,7883,0,0,0,8101,0,0,0,8177,0,0,0,8431,0,0,0,8777,0,0,0,9124,0,0
"Union, AR",5139,0,44875,0,0,0,45169,0,0,0,45612,0,0,0,46167,0,0,0,46463,0,0,0,47222,0,0,0,48166,0,0,0,49152,0,0,0,50061,0,0,0,48483,0,0
"Van Buren, AR",5141,0,8768,0,0,0,9211,0,0,0,9974,0,0,0,10515,0,0,0,10697,0,0,0,11196,0,0,0,11991,0,0,0,12736,0,0,0,13185,0,0,0,13323,0,0
"Washington, AR",5143,0,79550,0,0,0,83678,0,0,0,86051,0,0,0,88747,0,0,0,89529,0,0,0,91099,0,0,0,93886,0,0,0,95826,0,0,0,98294,0,0,0,101198,0,0
"White, AR",5145,0,41616,0,0,0,42755,0,0,0,44230,0,0,0,45499,0,0,0,46431,0,0,0,47547,0,0,0,48283,0,0,0,49178,0,0,0,49971,0,0,0,51362,0,0
"Woodruff, AR",5147,0,10729,0,0,0,10415,0,0,0,10531,0,0,0,10337,0,0,0,11033,0,0,0,10785,0,0,0,10864,0,0,0,11102,0,0,0,11227,0,0,0,11113,0,0
"Yell, AR",5149,0,14955,0,0,0,15762,0,0,0,16355,0,0,0,16702,0,0,0,17280,0,0,0,17639,0,0,0,17878,0,0,0,17707,0,0,0,17437,0,0,0,17070,0,0
CALIFORNIA,6000,0,20345575,0,0,0,20584794,0,0,0,20867737,0,0,0,21172548,0,0,0,21536715,0,0,0,21934505,0,0,0,22350247,0,0,0,22838960,0,0,0,23255069,0,0,0,24285898,0,0
"Alameda, CA",6001,0,1084482,0,0,0,1099589,0,0,0,1089329,0,0,0,1092232,0,0,0,1090868,0,0,0,1098145,0,0,0,1099850,0,0,0,1103716,0,0,0,1099271,0,0,0,1125949,0,0
"Alpine, CA",6003,0,584,0,0,0,702,0,0,0,671,0,0,0,730,0,0,0,785,0,0,0,817,0,0,0,890,0,0,0,983,0,0,0,1160,0,0,0,1132,0,0
"Amador, CA",6005,0,12542,0,0,0,12741,0,0,0,13521,0,0,0,14571,0,0,0,15091,0,0,0,15270,0,0,0,16239,0,0,0,17300,0,0,0,18591,0,0,0,20206,0,0
"Butte, CA",6007,0,105916,0,0,0,112775,0,0,0,113223,0,0,0,117295,0,0,0,121626,0,0,0,125377,0,0,0,129470,0,0,0,131797,0,0,0,138531,0,0,0,148451,0,0
"Calaveras, CA",6009,0,13918,0,0,0,14241,0,0,0,14798,0,0,0,15185,0,0,0,15205,0,0,0,15694,0,0,0,16709,0,0,0,18301,0,0,0,19777,0,0,0,21699,0,0
"Colusa, CA",6011,0,12350,0,0,0,12161,0,0,0,12241,0,0,0,12426,0,0,0,12620,0,0,0,12833,0,0,0,12764,0,0,0,12707,0,0,0,12939,0,0,0,13185,0,0
"Contra Costa, CA",6013,0,563370,0,0,0,567618,0,0,0,573981,0,0,0,581728,0,0,0,589052,0,0,0,601222,0,0,0,614960,0,0,0,626069,0,0,0,642831,0,0,0,667287,0,0
"Del Norte, CA",6015,0,14985,0,0,0,15021,0,0,0,15419,0,0,0,15579,0,0,0,16059,0,0,0,16295,0,0,0,16828,0,0,0,17728,0,0,0,17915,0,0,0,18793,0,0
"El Dorado, CA",6017,0,46046,0,0,0,48509,0,0,0,52713,0,0,0,55614,0,0,0,58416,0,0,0,62534,0,0,0,67014,0,0,0,73670,0,0,0,80658,0,0,0,89365,0,0
"Fresno, CA",6019,0,424697,0,0,0,431917,0,0,0,439864,0,0,0,449885,0,0,0,464182,0,0,0,477161,0,0,0,489015,0,0,0,497563,0,0,0,506331,0,0,0,528885,0,0
"Glenn, CA",6021,0,17396,0,0,0,17518,0,0,0,18260,0,0,0,18522,0,0,0,19150,0,0,0,19687,0,0,0,20109,0,0,0,20038,0,0,0,20991,0,0,0,22048,0,0
"Humboldt, CA",6023,0,100115,0,0,0,103038,0,0,0,104378,0,0,0,105501,0,0,0,104239,0,0,0,105158,0,0,0,106256,0,0,0,107430,0,0,0,107777,0,0,0,110341,0,0
"Imperial, CA",6025,0,74931,0,0,0,75869,0,0,0,79648,0,0,0,81526,0,0,0,82989,0,0,0,85264,0,0,0,86981,0,0,0,88474,0,0,0,90086,0,0,0,94304,0,0
"Inyo, CA",6027,0,15799,0,0,0,15491,0,0,0,16344,0,0,0,16653,0,0,0,16879,0,0,0,17032,0,0,0,17226,0,0,0,16509,0,0,0,17748,0,0,0,17955,0,0
"Kern, CA",6029,0,336227,0,0,0,336833,0,0,0,343007,0,0,0,344840,0,0,0,356866,0,0,0,366932,0,0,0,372217,0,0,0,377990,0,0,0,393198,0,0,0,418874,0,0
"Kings, CA",6031,0,66450,0,0,0,68161,0,0,0,68308,0,0,0,69067,0,0,0,70590,0,0,0,71708,0,0,0,72467,0,0,0,73556,0,0,0,73562,0,0,0,76230,0,0
"Lake, CA",6033,0,20929,0,0,0,21839,0,0,0,23471,0,0,0,24131,0,0,0,25629,0,0,0,27425,0,0,0,29580,0,0,0,32228,0,0,0,34740,0,0,0,38620,0,0
"Lassen, CA",6035,0,17231,0,0,0,17652,0,0,0,17644,0,0,0,18168,0,0,0,18596,0,0,0,18643,0,0,0,19352,0,0,0,19963,0,0,0,21137,0,0,0,22569,0,0
"Los Angeles, CA",6037,0,7103641,0,0,0,7056619,0,0,0,7040434,0,0,0,7085786,0,0,0,7116793,0,0,0,7211669,0,0,0,7251627,0,0,0,7351746,0,0,0,7401010,0,0,0,7608792,0,0
"Madera, CA",6039,0,42754,0,0,0,43223,0,0,0,44458,0,0,0,46071,0,0,0,47917,0,0,0,49699,0,0,0,52777,0,0,0,55741,0,0,0,60169,0,0,0,67214,0,0
"Marin, CA",6041,0,207014,0,0,0,207699,0,0,0,215802,0,0,0,211584,0,0,0,216965,0,0,0,220963,0,0,0,223289,0,0,0,223558,0,0,0,222870,0,0,0,223909,0,0
"Mariposa, CA",6043,0,6623,0,0,0,6832,0,0,0,7418,0,0,0,7877,0,0,0,8296,0,0,0,8683,0,0,0,9195,0,0,0,9685,0,0,0,10626,0,0,0,11553,0,0
